縣市	行政區	村里	圖號坐標	型式		
臺東縣	鹿野鄉	永安村	R1579HB37	水泥桿		
臺東縣	鹿野鄉	永安村	R1579HB74	水泥桿		
臺東縣	鹿野鄉	永安村	R1579HB90	水泥併桿		
臺東縣	鹿野鄉	永安村	R1679AA17	水泥桿		
臺東縣	鹿野鄉	永安村	R1679AA33	水泥併桿		
臺東縣	鹿野鄉	永安村	R1678AE59	水泥併桿		
臺東縣	鹿野鄉	永安村	R1678AE64	水泥桿		
臺東縣	鹿野鄉	永安村	R1678BE05	水泥桿		
臺東縣	鹿野鄉	永安村	R1678BE46	水泥桿		
臺東縣	鹿野鄉	永安村	R1678BE38	水泥桿		
臺東縣	鹿野鄉	永安村	R1679BA40	水泥桿		
臺東縣	鹿野鄉	永安村	R1679BA84	水泥桿		
臺東縣	鹿野鄉	永安村	R1679CA35	水泥桿		
臺東縣	鹿野鄉	永安村	R1679DA06	水泥桿		
臺東縣	鹿野鄉	永安村	R1679DA47	水泥桿		
臺東縣	鹿野鄉	永安村	R1678AE71	水泥桿		
臺東縣	鹿野鄉	永安村	R1678AD98	水泥桿		
臺東縣	鹿野鄉	永安村	R1678BD14	水泥桿		
臺東縣	鹿野鄉	永安村	R1678BD32	水泥併桿		
臺東縣	鹿野鄉	永安村	R1678BC58	水泥桿		
臺東縣	鹿野鄉	永安村	R1678BC75	水泥併桿		
臺東縣	鹿野鄉	永安村	R1678CC01	水泥桿		
臺東縣	鹿野鄉	永安村	R1678CB28	水泥併桿		
臺東縣	鹿野鄉	永安村	R1678CB45	水泥併桿		
臺東縣	鹿野鄉	永安村	R1678CB70	水泥桿		
臺東縣	鹿野鄉	永安村	R1678CA97	水泥併桿		
臺東縣	鹿野鄉	永安村	R1678CA87	水泥桿		
臺東縣	鹿野鄉	永安村	R1678DA02	水泥桿		
臺東縣	鹿野鄉	永安村	R1678DA30	水泥桿		
臺東縣	鹿野鄉	永安村	R1677DE88	水泥桿		
臺東縣	鹿野鄉	永安村	R1677EE09	水泥桿		
臺東縣	鹿野鄉	永安村	R1678EA32	水泥併桿		
臺東縣	鹿野鄉	永安村	R1678EA65	水泥併桿		
臺東縣	鹿野鄉	永安村	R1579FD00	水泥桿		
臺東縣	鹿野鄉	永安村	R1579FC48	水泥桿		
臺東縣	鹿野鄉	永安村	R1579FC75	水泥併桿		
臺東縣	臺東市	豐樂里	R1536AC48	水泥桿		
臺東縣	臺東市	豐樂里	R1536DA86	水泥桿		
臺東縣	臺東市	豐樂里	R1536DA96	水泥桿		
臺東縣	臺東市	豐樂里	R1536EB12	水泥桿		
臺東縣	臺東市	豐樂里	R1536EB37	水泥桿		
臺東縣	臺東市	豐樂里	R1536EC51	水泥桿		
臺東縣	臺東市	豐樂里	R1536EC64	水泥桿		
臺東縣	臺東市	豐樂里	R1536EC97	水泥桿		
臺東縣	臺東市	豐樂里	R1536FC09	水泥桿		
臺東縣	臺東市	豐樂里	R1536FD31	水泥桿		
臺東縣	臺東市	豐樂里	R1536FC68	水泥桿		
臺東縣	臺東市	豐樂里	R1536FC96	水泥桿		
臺東縣	臺東市	豐樂里	R1536EC93	水泥桿		
臺東縣	臺東市	豐樂里	R1536FC32	水泥桿		
臺東縣	臺東市	豐樂里	R1536FC61	水泥桿		
臺東縣	臺東市	豐樂里	R1536EA44	水泥桿		
臺東縣	臺東市	豐樂里	R1536EA82	水泥桿		
臺東縣	臺東市	豐樂里	R1536FA30	水泥桿		
臺東縣	臺東市	豐樂里	R1535FE69	水泥桿		
臺東縣	臺東市	豐樂里	R1535FE88	水泥桿		
臺東縣	臺東市	豐樂里	R1535GE26	水泥併桿		
臺東縣	臺東市	豐樂里	R1535GE24	水泥桿		
臺東縣	臺東市	豐樂里	R1535HE13	水泥併桿		
臺東縣	臺東市	豐樂里	R1536AD11	水泥桿		
臺東縣	臺東市	豐樂里	R1436HD83	水泥桿		
臺東縣	臺東市	豐樂里	R1436HD47	水泥桿		
臺東縣	臺東市	豐樂里	R1436HE00	水泥桿		
臺東縣	臺東市	豐樂里	R1436GE73	水泥桿		
臺東縣	臺東市	豐樂里	R1436GE45	水泥併桿		
臺東縣	臺東市	豐樂里	R1436GE06	水泥桿		
臺東縣	臺東市	豐樂里	R1536AC66	水泥桿		
臺東縣	臺東市	豐樂里	R1535HE52	水泥桿		
臺東縣	臺東市	豐樂里	R1535HE90	水泥併桿		
臺東縣	臺東市	豐樂里	R1635AD39	水泥併桿		
臺東縣	臺東市	豐樂里	R1635AD26	水泥桿		
臺東縣	臺東市	豐樂里	R1635AE24	水泥桿		
臺東縣	臺東市	豐樂里	R1635AE28	水泥桿		
臺東縣	臺東市	豐樂里	R1636AA22	水泥桿		
臺東縣	臺東市	豐樂里	R1636AA12	水泥桿		
臺東縣	臺東市	豐樂里	R1636AA05	水泥桿		
臺東縣	臺東市	豐樂里	R1636AA07	水泥桿		
臺東縣	臺東市	豐樂里	R1636AB00	水泥桿		
臺東縣	臺東市	豐樂里	R1636AB01	水泥桿		
臺東縣	臺東市	豐樂里	R1536BC03	水泥桿		
臺東縣	臺東市	豐樂里	R1536BC22	水泥桿		
臺東縣	臺東市	豐樂里	R1636AB10	水泥桿		
臺東縣	臺東市	豐樂里	R1636AB14	水泥桿		
臺東縣	臺東市	豐樂里	R1636AB17	水泥桿		
臺東縣	臺東市	豐樂里	R1536BC31	水泥桿		
臺東縣	臺東市	豐樂里	R1536BB68	水泥桿		
臺東縣	臺東市	豐樂里	R1536CB06	水泥桿		
臺東縣	臺東市	豐樂里	R1536CB53	水泥桿		
臺東縣	臺東市	豐樂里	R1536CB91	水泥桿		
臺東縣	臺東市	豐樂里	R1536DA48	水泥桿		
臺東縣	臺東市	豐樂里	R1536EC55	水泥桿		
臺東縣	成功鎮	忠孝里	O4826EB61	水泥併桿		
臺東縣	成功鎮	忠孝里	O4826EB12	水泥併桿		
臺東縣	成功鎮	忠孝里	O4926HE79	水泥桿		
臺東縣	成功鎮	忠孝里	O4926HE39	水泥桿		
臺東縣	成功鎮	忠孝里	O4926GE97	水泥桿		
臺東縣	成功鎮	忠孝里	O4926GE66	水泥桿		
臺東縣	成功鎮	忠孝里	O4926GE34	水泥桿		
臺東縣	成功鎮	忠孝里	O4926FE94	水泥桿		
臺東縣	成功鎮	忠孝里	O4926FE64	水泥桿		
臺東縣	成功鎮	忠孝里	O4926FE24	水泥桿		
臺東縣	成功鎮	忠孝里	O4926EE92	水泥桿		
臺東縣	成功鎮	忠孝里	O4926EE51	水泥桿		
臺東縣	成功鎮	忠孝里	O4926EE30	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CE38	水泥桿		
臺東縣	成功鎮	忠孝里	O4927CA32	水泥併桿		
臺東縣	成功鎮	忠孝里	O4927DB98	水泥桿		
臺東縣	成功鎮	忠孝里	O4927CA45	水泥桿		
臺東縣	成功鎮	忠孝里	O4927CA67	水泥桿		
臺東縣	成功鎮	忠孝里	O4927CA88	水泥桿		
臺東縣	成功鎮	忠孝里	O4927DB01	水泥桿		
臺東縣	成功鎮	忠孝里	O4927DB13	水泥桿		
臺東縣	成功鎮	忠孝里	O4927DB46	水泥桿		
臺東縣	成功鎮	忠孝里	O4927DB66	水泥桿		
臺東縣	成功鎮	忠孝里	O4927DB86	水泥桿		
臺東縣	成功鎮	忠孝里	O4926ED18	水泥桿		
臺東縣	成功鎮	忠孝里	O4926DE70	水泥桿		
臺東縣	成功鎮	忠孝里	O4926DE30	水泥併桿		
臺東縣	成功鎮	忠孝里	O4926CE92	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CE52	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CE24	水泥桿		
臺東縣	成功鎮	忠孝里	O4926BE95	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CE17	水泥併桿		
臺東縣	成功鎮	忠孝里	O4926ED49	水泥桿		
臺東縣	成功鎮	忠孝里	O4926ED16	水泥桿		
臺東縣	成功鎮	忠孝里	O4926DD83	水泥桿		
臺東縣	成功鎮	忠孝里	O4926DD50	水泥桿		
臺東縣	成功鎮	忠孝里	O4926DC37	水泥桿		
臺東縣	成功鎮	忠孝里	O4926DC03	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CC81	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CC71	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CB39	水泥桿		
臺東縣	成功鎮	忠孝里	O4926BB97	水泥桿		
臺東縣	成功鎮	忠孝里	O5026CE19	水泥桿		
臺東縣	成功鎮	忠孝里	O4926BB56	水泥桿		
臺東縣	成功鎮	忠孝里	O4926BB24	水泥桿		
臺東縣	成功鎮	忠孝里	O4926AB93	水泥桿		
臺東縣	成功鎮	忠孝里	O4926BB32	水泥桿		
臺東縣	成功鎮	忠孝里	O4926BB51	水泥桿		
臺東縣	成功鎮	忠孝里	O4926BB81	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CB20	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CA59	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CA67	水泥桿		
臺東縣	成功鎮	忠孝里	O4926CB75	水泥桿		
臺東縣	成功鎮	忠孝里	O4926AB83	水泥桿		
臺東縣	成功鎮	忠孝里	O4926AA58	水泥桿		
臺東縣	成功鎮	忠孝里	O4926AB40	水泥桿		
臺東縣	成功鎮	忠孝里	O4926AB65	水泥桿		
臺東縣	成功鎮	忠孝里	O4926AB14	水泥桿		
臺東縣	成功鎮	忠孝里	O4826HB63	水泥桿		
臺東縣	成功鎮	忠孝里	O4826HB02	水泥桿		
臺東縣	成功鎮	忠孝里	O4826GB80	水泥桿		
臺東縣	成功鎮	忠孝里	O4826GA87	水泥桿		
臺東縣	成功鎮	忠孝里	O4826GB81	水泥桿		
臺東縣	成功鎮	忠孝里	O4826GA59	水泥桿		
臺東縣	成功鎮	忠孝里	O4826GB40	水泥桿		
臺東縣	成功鎮	忠孝里	O4826FB66	水泥桿		
臺東縣	成功鎮	忠孝里	O4826FB85	水泥桿		
臺東縣	成功鎮	忠孝里	O4826FB67	水泥桿		
臺東縣	成功鎮	忠孝里	O4826FC61	水泥桿		
臺東縣	成功鎮	忠孝里	O5026BE95	水泥桿		
臺東縣	成功鎮	忠孝里	O4826FB50	水泥桿		
臺東縣	成功鎮	忠孝里	O4826FB11	水泥桿		
臺東縣	成功鎮	忠孝里	O4826EB42	水泥桿		
臺東縣	成功鎮	忠孝里	O4826DB64	水泥桿		
臺東縣	成功鎮	忠孝里	O4826DB05	水泥桿		
臺東縣	成功鎮	忠孝里	O4826CB65	水泥桿		
臺東縣	成功鎮	忠孝里	O4826CB69	水泥桿		
臺東縣	成功鎮	忠孝里	O4826BC60	H桿		
臺東縣	成功鎮	忠孝里	O4826BE80	H桿		
臺東縣	成功鎮	忠孝里	O4826BD38	水泥桿		
臺東縣	成功鎮	忠孝里	O4826AE90	水泥桿		
臺東縣	成功鎮	忠孝里	O4826CB26	水泥桿		
臺東縣	成功鎮	忠孝里	O4826BB86	水泥併桿		
臺東縣	成功鎮	忠孝里	O4826BB78	水泥桿		
臺東縣	成功鎮	忠孝里	O4826CB03	水泥桿		
臺東縣	成功鎮	忠孝里	O5026BE64	水泥桿		
臺東縣	成功鎮	忠孝里	O5026BE14	水泥桿		
臺東縣	成功鎮	忠孝里	O5026AE74	水泥桿		
臺東縣	成功鎮	忠孝里	O5026AE81	水泥併桿		
臺東縣	成功鎮	忠孝里	O5026AD87	水泥桿		
臺東縣	成功鎮	忠孝里	O5026AD74	水泥桿		
臺東縣	成功鎮	忠孝里	O5026AE46	水泥桿		
臺東縣	成功鎮	忠孝里	O5026AE29	水泥桿		
臺東縣	長濱鄉	寧埔村	O5243CE31	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5144HA95	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144HA89	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5144HB62	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5144HB45	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144HB14	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144GB63	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144GB25	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144FB87	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144FC40	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144EC92	水泥桿		
臺東縣	長濱鄉	寧埔村	O5243CE02	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144EC55	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144EC17	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144DC79	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144DD22	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144CD74	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144CD46	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144BD99	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144BE32	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144AE95	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5243BE63	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144AE67	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144AE38	水泥桿		
臺東縣	長濱鄉	寧埔村	O5144AE07	H桿		
臺東縣	長濱鄉	寧埔村	O5044FD39	H桿		
臺東縣	長濱鄉	寧埔村	O5044EE70	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044FE02	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044ED39	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044DD88	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044DD56	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044DD15	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044CD63	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5044CD43	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5044CD13	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044BD72	水泥桿		
臺東縣	長濱鄉	寧埔村	O5243BE44	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044BD12	H桿		
臺東縣	長濱鄉	寧埔村	O5044BD10	水泥桿		
臺東縣	長濱鄉	寧埔村	O5044AD58	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5044AE30	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5044AE02	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944HE54	水泥併桿		
臺東縣	長濱鄉	寧埔村	O4944HE15	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944GE61	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944GD27	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944GD17	H桿		
臺東縣	長濱鄉	寧埔村	O4944FD27	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944BC73	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944BC21	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944AC85	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944AC59	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944AC28	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944AC29	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944ED72	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944EC18	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944EC27	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944DC21	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944DB38	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944CB98	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944CC50	水泥併桿		
臺東縣	長濱鄉	寧埔村	O4944CC11	水泥桿		
臺東縣	長濱鄉	寧埔村	O4944EE45	H桿		
臺東縣	長濱鄉	寧埔村	O4945CA63	H桿		
臺東縣	長濱鄉	寧埔村	O5243BE13	水泥桿		
臺東縣	長濱鄉	寧埔村	O4945AA36	H桿		
臺東縣	長濱鄉	寧埔村	O4945AA07	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845HA78	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845HA68	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845HA49	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845HB30	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845DA89	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845DA97	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844FC38	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845EA04	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844EE28	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844EE36	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844DE91	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844DE82	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844DE90	水泥併桿		
臺東縣	長濱鄉	寧埔村	O4844ED29	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844ED57	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844ED83	水泥桿		
臺東縣	長濱鄉	寧埔村	O4844FD00	水泥併桿		
臺東縣	長濱鄉	寧埔村	O4845DA48	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845DB10	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5243AE84	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845CB92	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845CB55	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845CB28	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845BB96	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845BB75	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845BB39	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845BC12	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845AB98	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845AB86	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845AB83	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845AD79	水泥桿		
臺東縣	長濱鄉	寧埔村	O4845AE63	水泥桿		
臺東縣	長濱鄉	寧埔村	O5243AE66	水泥桿		
臺東縣	長濱鄉	寧埔村	O4846AA40	水泥桿		
臺東縣	長濱鄉	寧埔村	O4846AA14	水泥桿		
臺東縣	長濱鄉	寧埔村	O4746HA88	水泥桿		
臺東縣	長濱鄉	寧埔村	O5243AE39	水泥併桿		
臺東縣	長濱鄉	寧埔村	O5244AA12	水泥桿		
臺東縣	池上鄉	富興村	O2505HC49	水泥桿		
臺東縣	臺東市	富岡里	R2140DA59	水泥桿		
臺東縣	達仁鄉	森永村	T7825HE98	水泥桿		
臺東縣	海端鄉	崁頂村	O1905HD54	水泥桿		
臺東縣	海端鄉	崁頂村	O1905HD25	水泥桿		
臺東縣	海端鄉	崁頂村	O1905GD86	水泥桿		
臺東縣	海端鄉	崁頂村	O1905GE60	水泥桿		
臺東縣	海端鄉	崁頂村	O1905GE44	水泥桿		
臺東縣	海端鄉	崁頂村	O1905GE34	水泥桿		
臺東縣	海端鄉	崁頂村	O1905GE39	水泥桿		
臺東縣	海端鄉	崁頂村	O2005AD00	水泥併桿		
臺東縣	關山鎮	德高里	O2005AC46	水泥桿		
臺東縣	關山鎮	德高里	O2005AC73	水泥桿		
臺東縣	關山鎮	德高里	O2005BC00	水泥桿		
臺東縣	關山鎮	德高里	O2005BC01	水泥桿		
臺東縣	關山鎮	德高里	O2005BB26	水泥併桿		
臺東縣	關山鎮	德高里	O2005BB33	水泥併桿		
臺東縣	關山鎮	德高里	O2005BB72	水泥桿		
臺東縣	關山鎮	德高里	O2005BB91	水泥桿		
臺東縣	關山鎮	德高里	O2005CA39	水泥桿		
臺東縣	關山鎮	德高里	O2004HC85	水泥桿		
臺東縣	關山鎮	德高里	O2004EE32	水泥桿		
臺東縣	關山鎮	德高里	O2004EE04	水泥桿		
臺東縣	關山鎮	德高里	O2004DE66	水泥併桿		
臺東縣	關山鎮	德高里	O2004DE55	水泥桿		
臺東縣	關山鎮	德高里	O2005DA31	水泥併桿		
臺東縣	關山鎮	德高里	O2005DA15	水泥桿		
臺東縣	關山鎮	德高里	O2005CA78	水泥桿		
臺東縣	關山鎮	德高里	O2004HC56	水泥桿		
臺東縣	關山鎮	德高里	O2004HC28	水泥桿		
臺東縣	關山鎮	德高里	O2004GD70	水泥桿		
臺東縣	關山鎮	德高里	O2004GD42	水泥桿		
臺東縣	關山鎮	德高里	O2004GD14	水泥桿		
臺東縣	關山鎮	德高里	O2004FD75	水泥桿		
臺東縣	關山鎮	德高里	O2004FD37	水泥併桿		
臺東縣	關山鎮	德高里	O2004EE80	水泥桿		
臺東縣	長濱鄉	長濱村	O5556EE23	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CD76	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CE50	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CE34	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CE09	水泥桿		
臺東縣	長濱鄉	長濱村	O5558BA84	水泥桿		
臺東縣	長濱鄉	長濱村	O5558BA69	水泥桿		
臺東縣	長濱鄉	長濱村	O5558BB23	水泥桿		
臺東縣	長濱鄉	長濱村	O5558AB86	水泥桿		
臺東縣	長濱鄉	長濱村	O5556DE96	水泥桿		
臺東縣	長濱鄉	長濱村	O5556DE78	水泥桿		
臺東縣	長濱鄉	長濱村	O5556DE49	水泥桿		
臺東縣	長濱鄉	長濱村	O5556BD64	水泥桿		
臺東縣	長濱鄉	長濱村	O5556BD41	水泥併桿		
臺東縣	長濱鄉	長濱村	O5556BC78	水泥桿		
臺東縣	長濱鄉	長濱村	O5556BC63	水泥桿		
臺東縣	長濱鄉	長濱村	O5556BC90	水泥桿		
臺東縣	長濱鄉	長濱村	O5556BC19	水泥桿		
臺東縣	長濱鄉	長濱村	O5556AC95	水泥桿		
臺東縣	長濱鄉	長濱村	O5557DA10	水泥併桿		
臺東縣	長濱鄉	長濱村	O5556CE89	水泥併桿		
臺東縣	長濱鄉	長濱村	O5556CE79	水泥桿		
臺東縣	長濱鄉	長濱村	O5556CE48	水泥併桿		
臺東縣	長濱鄉	長濱村	O5556CE07	水泥桿		
臺東縣	長濱鄉	長濱村	O5556BE93	水泥桿		
臺東縣	長濱鄉	長濱村	O5556BE81	水泥併桿		
臺東縣	長濱鄉	長濱村	O5556BD77	水泥桿		
臺東縣	長濱鄉	長濱村	O5557DA73	水泥桿		
臺東縣	長濱鄉	長濱村	O5557DA77	水泥桿		
臺東縣	長濱鄉	長濱村	O5557DB62	水泥桿		
臺東縣	長濱鄉	長濱村	O5557DB55	水泥併桿		
臺東縣	長濱鄉	長濱村	O5557DB38	水泥桿		
臺東縣	長濱鄉	長濱村	O5557DB17	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CB86	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CB76	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CB46	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CB23	水泥桿		
臺東縣	長濱鄉	長濱村	O5557CB29	水泥桿		
臺東縣	長濱鄉	長濱村	O5557BC80	水泥桿		
臺東縣	長濱鄉	長濱村	O5557BC51	水泥桿		
臺東縣	長濱鄉	長濱村	O5557BC52	水泥桿		
臺東縣	長濱鄉	長濱村	O5557DC23	水泥桿		
臺東縣	長濱鄉	長濱村	O5557DC08	水泥桿		
臺東縣	長濱鄉	樟原村	O6182AD13	水泥桿		
臺東縣	長濱鄉	樟原村	O6083CB31	水泥桿		
臺東縣	長濱鄉	樟原村	O6083BB95	水泥桿		
臺東縣	長濱鄉	樟原村	O6083BC52	水泥桿		
臺東縣	長濱鄉	樟原村	O6083BC06	水泥桿		
臺東縣	長濱鄉	樟原村	O6083AC88	水泥併桿		
臺東縣	長濱鄉	樟原村	O6083AC59	水泥桿		
臺東縣	長濱鄉	樟原村	O6083AD20	水泥桿		
臺東縣	長濱鄉	樟原村	O6083AD34	水泥桿		
臺東縣	長濱鄉	樟原村	O6083AD47	水泥併桿		
臺東縣	長濱鄉	樟原村	O6083AE60	水泥桿		
臺東縣	長濱鄉	樟原村	O6082HD75	水泥桿		
臺東縣	長濱鄉	樟原村	O6083BE33	水泥桿		
臺東縣	長濱鄉	樟原村	O6083BE47	水泥桿		
臺東縣	長濱鄉	樟原村	O6084BA64	水泥桿		
臺東縣	長濱鄉	樟原村	O6084BA87	水泥桿		
臺東縣	長濱鄉	樟原村	O6084CA09	水泥桿		
臺東縣	長濱鄉	樟原村	O6084CB52	水泥桿		
臺東縣	長濱鄉	樟原村	O6084CA99	水泥桿		
臺東縣	長濱鄉	樟原村	O6084DA22	水泥併桿		
臺東縣	長濱鄉	樟原村	O6084EA13	水泥桿		
臺東縣	長濱鄉	樟原村	O6084EA53	水泥桿		
臺東縣	長濱鄉	樟原村	O6082HD26	水泥桿		
臺東縣	長濱鄉	樟原村	O6082GD87	水泥桿		
臺東縣	長濱鄉	樟原村	O6082FE24	水泥桿		
臺東縣	長濱鄉	樟原村	O6082FD69	水泥桿		
臺東縣	長濱鄉	樟原村	O6082FD77	水泥桿		
臺東縣	長濱鄉	樟原村	O6082EE18	水泥桿		
臺東縣	長濱鄉	樟原村	O6083DA40	水泥桿		
臺東縣	長濱鄉	樟原村	O6083DA23	水泥併桿		
臺東縣	長濱鄉	樟原村	O6083CA57	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120AD57	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0120BC20	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120AB90	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0120AA71	水泥桿		
臺東縣	卑南鄉	溫泉村	R0020HA86	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120BB39	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0120BC51	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0120BC63	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120BC84	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0120CC14	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120CC33	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120CC15	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120CC53	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120CC73	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DC03	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DC04	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DC00	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DB17	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DB36	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120AD66	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0120DB66	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DB94	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120EB13	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120EA09	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DA69	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DB20	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120DA16	水泥桿		
臺東縣	卑南鄉	溫泉村	R0120CA82	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0119CE67	水泥桿		
臺東縣	卑南鄉	溫泉村	R0119CE87	水泥桿		
臺東縣	卑南鄉	溫泉村	R0119CE42	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0120AD74	水泥桿		
臺東縣	卑南鄉	溫泉村	R0119CD36	水泥併桿		
臺東縣	卑南鄉	溫泉村	R0119CC19	水泥桿		
臺東縣	卑南鄉	溫泉村	R0119CC05	水泥併桿		
