縣市	行政區	村里	圖號坐標	型式		
基隆市	中正區	建國里	B9564GE60	水泥桿		
基隆市	中正區	建國里	B9564GE71	鋼桿		
基隆市	中正區	中正里	B9564GE38	木桿		
基隆市	中正區	中正里	B9565GA11	鋼桿		
基隆市	中正區	中正里	B9565GA04	木桿		
基隆市	中正區	中正里	B9565FA79	水泥桿		
基隆市	中正區	中正里	B9565GB01	木桿		
基隆市	中正區	建國里	B9564HD14	水泥桿		
基隆市	中正區	建國里	B9564HD24	水泥桿		
基隆市	中正區	建國里	B9564HD47	水泥桿		
基隆市	中正區	建國里	B9564HD58	水泥桿		
基隆市	中正區	建國里	B9564HD68	水泥桿		
基隆市	中正區	建國里	B9564HD77	水泥桿		
基隆市	中正區	建國里	B9564HD94	水泥桿		
基隆市	中正區	建國里	B9664AD34	水泥桿		
基隆市	中正區	建國里	B9664AD56	水泥桿		
基隆市	中正區	建國里	B9664BD25	水泥桿		
基隆市	中正區	建國里	B9664BD53	水泥桿		
基隆市	中正區	海濱里	B9664CD04	木桿		
基隆市	中正區	建國里	B9564HD8918	水泥桿		
基隆市	中正區	建國里	B9564HE91	水泥桿		
基隆市	中正區	海濱里	B9664AE13	水泥併桿		
基隆市	中正區	海濱里	B9664AE25	水泥桿		
基隆市	中正區	海濱里	B9664AE5923	水泥桿		
基隆市	中正區	海濱里	B9665AA41	木桿		
基隆市	中正區	海濱里	B9665AA65	木桿		
基隆市	中正區	真砂里	B9463HD52	H桿		
基隆市	中正區	真砂里	B9463HC59	水泥桿		
基隆市	中正區	真砂里	B9463HC67	水泥桿		
基隆市	中正區	真砂里	B9463HC75	水泥桿		
基隆市	中正區	真砂里	B9463HC8219	水泥桿		
基隆市	中正區	真砂里	B9463HC8227	水泥桿		
基隆市	中正區	真砂里	B9463HD72	水泥桿		
基隆市	中正區	真砂里	B9463HD95	水泥桿		
基隆市	中正區	海濱里	B9665AA50	水泥桿		
基隆市	中正區	海濱里	B9664AE79	水泥桿		
基隆市	中正區	海濱里	B9665AA73	水泥桿		
基隆市	中正區	海濱里	B9665AA85	水泥桿		
基隆市	中正區	海濱里	B9665AA98	水泥桿		
基隆市	中正區	海濱里	B9665BB00	水泥桿		
基隆市	中正區	海濱里	B9665BB12	水泥桿		
基隆市	中正區	海濱里	B9665BB24	水泥桿		
基隆市	中正區	海濱里	B9665BB36	水泥桿		
基隆市	中正區	海濱里	B9665BC50	水泥桿		
基隆市	中正區	正濱里	B9665BC64	水泥桿		
基隆市	中正區	真砂里	B9463HD66	水泥桿		
基隆市	中正區	正砂里	B9463HD37	水泥桿		
基隆市	中正區	正砂里	B9463HD27	水泥桿		
基隆市	中正區	真砂里	B9463HD96	水泥併桿		
基隆市	中正區	正砂里	B9463HE70	水泥桿		
基隆市	中正區	正砂里	B9463HE71	水泥桿		
基隆市	中正區	正砂里	B9463HE82	水泥桿		
基隆市	中正區	真砂里	B9563AD3768	水泥桿		
基隆市	中正區	正濱里	B9665BC77	水泥桿		
基隆市	中正區	正濱里	B9665BC99	水泥桿		
基隆市	中正區	正濱里	B9665CD11	水泥桿		
基隆市	中正區	正濱里	B9665CD23	水泥桿		
基隆市	中正區	正濱里	B9665CD24	水泥桿		
基隆市	中正區	海濱里	B9665CD2638	水泥桿		
基隆市	中正區	正濱里	B9665CD18	水泥桿		
基隆市	中正區	正濱里	B9665CD19	水泥併桿		
基隆市	中正區	正濱里	B9665CE1052	水泥桿		
基隆市	中正區	正濱里	B9665CE1037	水泥桿		
基隆市	中正區	真砂里	B9563AD48	水泥桿		
基隆市	中正區	正濱里	B9665CE02	水泥桿		
基隆市	中正區	真砂里	B9563AD79	水泥桿		
基隆市	中正區	真砂里	B9563AD98	水泥桿		
基隆市	中正區	砂灣里	B9563BE00	水泥桿		
基隆市	中正區	砂灣里	B9563BE01	水泥併桿		
基隆市	中正區	砂灣里	B9563AE84	水泥桿		
基隆市	中正區	砂灣里	B9563AE77	水泥桿		
基隆市	中正區	砂灣里	B9563AE98	水泥桿		
基隆市	中正區	砂灣里	B9564BA01	水泥桿		
基隆市	中正區	真砂里	B9563AE55	水泥桿		
基隆市	中正區	真砂里	B9563AE2404	水泥桿		
新北市	金山區	大同里	B7981FB1686	水泥桿		
新北市	金山區	大同里	B7981EB99	水泥桿		
新北市	石碇區	永定里	B8633CE09	水泥桿		
新北市	石碇區	永定里	B8634CD43	水泥桿		
新北市	石碇區	永定里	B8634CD38	水泥併桿		
新北市	石碇區	永定里	B8634CE32	水泥桿		
新北市	石碇區	永定里	B8634CE28	水泥桿		
新北市	石碇區	永定里	B8635CA23	水泥桿		
新北市	石碇區	永定里	B8635CA17	水泥桿		
新北市	石碇區	永定里	B8635BB70	水泥桿		
新北市	石碇區	永定里	B8635CB31	水泥桿		
新北市	石碇區	永定里	B8635CB35	水泥桿		
新北市	石碇區	永定里	B8635CB39	水泥桿		
新北市	石碇區	永定里	B8635BC92	水泥桿		
新北市	石碇區	永定里	B8634BA81	水泥桿		
新北市	石碇區	永定里	B8635BC85	水泥桿		
新北市	石碇區	永定里	B8635BD70	水泥桿		
新北市	石碇區	永定里	B8635BD54	水泥桿		
新北市	石碇區	永定里	B8635BD69	水泥桿		
新北市	石碇區	永定里	B8635BE74	水泥桿		
新北市	石碇區	永定里	B8635BE68	水泥桿		
新北市	石碇區	永定里	B8635BE09	木桿		
新北市	石碇區	永定里	B8636AA80	木桿		
新北市	石碇區	永定里	B8636AA43	木桿		
新北市	石碇區	永定里	B8636AA14	木桿		
新北市	石碇區	永定里	B8535HE88	木桿		
新北市	石碇區	永定里	B8636BA63	水泥桿		
新北市	石碇區	永定里	B8636BA37	水泥桿		
新北市	石碇區	光明里	B8636AA69	水泥桿		
新北市	石碇區	光明里	B8636AB53	水泥桿		
新北市	石碇區	永定里	B8634BA73	水泥桿		
新北市	石碇區	永定里	B8634BA55	水泥併桿		
新北市	石碇區	永定里	B8634BA23	木桿		
新北市	石碇區	永定里	B8633BE29	水泥桿		
新北市	石碇區	永定里	B8634BA25	水泥桿		
新北市	石碇區	永定里	B8634BA28	水泥桿		
新北市	石碇區	永定里	B8634BA56	水泥桿		
新北市	石碇區	永定里	B8634CA14	水泥桿		
新北市	石碇區	光明里	B8636AB57	水泥桿		
新北市	石碇區	光明里	B8636AB29	水泥桿		
新北市	石碇區	光明里	B8636AC01	水泥桿		
新北市	石碇區	光明里	B8536HC65	水泥桿		
新北市	石碇區	光明里	B8536HC79	水泥桿		
新北市	石碇區	光明里	B8536HD63	水泥桿		
新北市	石碇區	光明里	B8536HD26	水泥桿		
新北市	石碇區	光明里	B8536HE31	水泥桿		
新北市	石碇區	光明里	B8536GE84	水泥桿		
新北市	石碇區	光明里	B8536GE39	水泥桿		
新北市	石碇區	光明里	B8537FA93	水泥桿		
新北市	石碇區	光明里	B8537FA77	木桿		
新北市	石碇區	光明里	B8537FB30	木桿		
新北市	石碇區	光明里	B8537FB21	木桿		
新北市	石碇區	永定里	B8634CA47	水泥桿		
新北市	石碇區	永定里	B8634CA78	水泥桿		
新北市	石碇區	永定里	B8634DB02	水泥桿		
新北市	石碇區	永定里	B8634DB34	水泥桿		
新北市	石碇區	永定里	B8634DB18	水泥桿		
新北市	石碇區	永定里	B8634CC81	水泥桿		
新北市	石碇區	永定里	B8634CC76	水泥桿		
新北市	石碇區	永定里	B8634CC68	水泥桿		
新北市	金山區	永興里	B7889FB64	水泥桿		
新北市	金山區	永興里	B7889FB56	水泥併桿		
新北市	金山區	永興里	B7889FB15	水泥桿		
新北市	金山區	永興里	B7889FB19	水泥併桿		
新北市	金山區	永興里	B7889EC86	水泥桿		
新北市	金山區	永興里	B7889FB48	水泥桿		
新北市	金山區	永興里	B7889FC31	水泥桿		
新北市	金山區	永興里	B7889EB69	水泥桿		
新北市	三芝區	橫山里	B6490FC44	水泥桿		
新北市	三芝區	橫山里	B6590AA68	水泥併桿		
新北市	三芝區	橫山里	B6590AA74	水泥桿		
新北市	三芝區	橫山里	B6590BA14	水泥桿		
新北市	三芝區	橫山里	B6590BA43	水泥桿		
新北市	三芝區	橫山里	B6590BA64	水泥桿		
新北市	三芝區	橫山里	B6590BA86	水泥桿		
新北市	三芝區	橫山里	B6590BA56	水泥桿		
新北市	三芝區	橫山里	B6589BE79	水泥桿		
新北市	三芝區	橫山里	B6589CE19	水泥桿		
新北市	石門區	德茂里	B6589CE29	水泥桿		
新北市	石門區	德茂里	B6590CA41	水泥併桿		
新北市	石門區	德茂里	B6590CA82	水泥桿		
新北市	石門區	德茂里	B6590DA04	水泥桿		
新北市	三芝區	橫山里	B6490FC84	水泥桿		
新北市	石門區	德茂里	B6590DA56	水泥桿		
新北市	石門區	德茂里	B6590DB20	水泥桿		
新北市	石門區	德茂里	B6590DB22	水泥桿		
新北市	石門區	德茂里	B6590DA87	水泥桿		
新北市	三芝區	橫山里	B6590EA04	水泥桿		
新北市	三芝區	橫山里	B6589EE07	水泥桿		
新北市	三芝區	橫山里	B6589DE84	水泥桿		
新北市	三芝區	橫山里	B6589DE81	水泥桿		
新北市	三芝區	橫山里	B6589DE10	水泥桿		
新北市	三芝區	橫山里	B6589DD68	水泥桿		
新北市	三芝區	橫山里	B6490GC38	水泥桿		
新北市	三芝區	橫山里	B6490GC68	水泥桿		
新北市	三芝區	橫山里	B6490GC97	水泥桿		
新北市	三芝區	橫山里	B6490HC45	水泥併桿		
新北市	三芝區	橫山里	B6490HC74	水泥桿		
新北市	三芝區	橫山里	B6490GC60	水泥桿		
新北市	三芝區	橫山里	B6490GB66	水泥桿		
新北市	三芝區	橫山里	B6490GB62	水泥桿		
新北市	三芝區	橫山里	B6490GB73	水泥桿		
新北市	三芝區	橫山里	B6490GB41	水泥桿		
新北市	三芝區	橫山里	B6490FA95	水泥桿		
新北市	三芝區	橫山里	B6490FA62	木桿		
新北市	三芝區	橫山里	B6490GB80	水泥桿		
新北市	三芝區	橫山里	B6490GA96	水泥桿		
新北市	三芝區	橫山里	B6490GA67	水泥桿		
新北市	三芝區	橫山里	B6490HA77	水泥桿		
新北市	三芝區	橫山里	B6590AA48	水泥桿		
新北市	三芝區	橫山里	B6590AA09	水泥桿		
新北市	石碇區	豐田里	B9031AD48	水泥桿		
新北市	石碇區	豐田里	B9031CB12	水泥桿		
新北市	石碇區	豐田里	B9031CB20	水泥桿		
新北市	石碇區	豐田里	B9031CB30	水泥桿		
新北市	石碇區	豐田里	B9031CA27	水泥桿		
新北市	石碇區	豐田里	B9031CA08	水泥桿		
新北市	石碇區	豐田里	B9031BA75	水泥桿		
新北市	石碇區	豐田里	B9031BA34	水泥桿		
新北市	石碇區	豐田里	B9031AA76	水泥桿		
新北市	石碇區	豐田里	B9031AA56	水泥桿		
新北市	石碇區	豐田里	B9031AA28	水泥桿		
新北市	石碇區	豐田里	B9031AB00	水泥桿		
新北市	石碇區	豐田里	B9031BA40	水泥併桿		
新北市	石碇區	豐田里	B9030BE58	水泥桿		
新北市	石碇區	豐田里	B9030BE75	水泥桿		
新北市	石碇區	豐田里	B9030BD87	水泥桿		
新北市	石碇區	豐田里	B9030BD96	水泥桿		
新北市	石碇區	豐田里	B9031AD95	水泥桿		
新北市	石碇區	豐田里	B9030CD26	水泥併桿		
新北市	石碇區	豐田里	B9030CD30	水泥桿		
新北市	石碇區	豐田里	B9030CC36	水泥桿		
新北市	石碇區	豐田里	B9030CC74	木桿		
新北市	石碇區	豐田里	B9030DC30	木桿		
新北市	石碇區	豐田里	B9030DB49	木桿		
新北市	石碇區	豐田里	B9030DB68	木桿		
新北市	石碇區	豐田里	B9030DB87	木桿		
新北市	石碇區	豐田里	B9030EB05	木桿		
新北市	石碇區	豐田里	B9030CC47	水泥桿		
新北市	石碇區	豐田里	B9031BD32	水泥桿		
新北市	石碇區	豐田里	B9031BD71	水泥桿		
新北市	石碇區	豐田里	B9031BC89	水泥桿		
新北市	石碇區	豐田里	B9031BC78	水泥桿		
新北市	石碇區	豐田里	B9031BC54	水泥桿		
新北市	石碇區	豐田里	B9031BC16	水泥桿		
新北市	石碇區	豐田里	B9031AC95	水泥桿		
新北市	石碇區	豐田里	B9031AC44	水泥桿		
新北市	石碇區	豐田里	B9031AC50	水泥桿		
新北市	石碇區	豐田里	B9031AC40	水泥桿		
新北市	石碇區	豐田里	B8931HC62	水泥併桿		
新北市	石碇區	豐田里	B8931HB69	水泥桿		
新北市	石碇區	豐田里	B8931HC55	水泥桿		
新北市	石碇區	豐田里	B8931HC37	水泥桿		
新北市	石碇區	豐田里	B8931GC88	水泥桿		
新北市	石碇區	豐田里	B9031BC97	水泥桿		
新北市	石碇區	豐田里	B9031CC04	水泥桿		
新北市	石碇區	豐田里	B9031BB59	水泥桿		
新北市	石碇區	豐田里	B9031CB15	水泥桿		
新北市	石碇區	豐田里	B9030CD55	木桿		
新北市	石碇區	豐田里	B9030CC00	水泥桿		
新北市	瑞芳區	石山里	C0656FE78	水泥桿		
新北市	瑞芳區	石山里	C0656HE15	水泥桿		
新北市	瑞芳區	石山里	C0656HE24	水泥桿		
新北市	瑞芳區	石山里	C0656HE18	水泥併桿		
新北市	瑞芳區	石山里	C0656GE87	水泥桿		
新北市	瑞芳區	石山里	C0656GE89	水泥桿		
新北市	瑞芳區	石山里	C0656HE69	水泥桿		
新北市	瑞芳區	石山里	C0657HA30	水泥桿		
新北市	瑞芳區	石山里	C0657HA44	水泥桿		
新北市	瑞芳區	石山里	C0657HA58	水泥桿		
新北市	瑞芳區	石山里	C0657HB91	水泥桿		
新北市	瑞芳區	石山里	C0757AB10	水泥桿		
新北市	瑞芳區	石山里	C0657HB75	水泥桿		
新北市	瑞芳區	石山里	C0657HC60	水泥桿		
新北市	瑞芳區	石山里	C0657HC63	水泥桿		
新北市	瑞芳區	石山里	C0757AB33	水泥桿		
新北市	瑞芳區	石山里	C0757AB93	水泥桿		
新北市	瑞芳區	石山里	C0657HA87	水泥桿		
新北市	瑞芳區	石山里	C0657HA18	水泥桿		
新北市	瑞芳區	石山里	C0657GA78	水泥桿		
新北市	瑞芳區	石山里	C0657GA55	木桿		
新北市	瑞芳區	石山里	C0657GA62	木桿		
新北市	瑞芳區	石山里	C0657GA43	木桿		
新北市	瑞芳區	石山里	C0657FA92	水泥併桿		
新北市	瑞芳區	石山里	C0656FE76	水泥桿		
新北市	瑞芳區	瓜山里	C0656FE62	水泥桿		
新北市	瑞芳區	瓜山里	C0656FE52	水泥桿		
新北市	瑞芳區	石山里	C0656GE05	水泥桿		
新北市	瑞芳區	石山里	C0656GE32	水泥桿		
新北市	瑞芳區	石山里	C0656GE44	水泥桿		
新北市	瑞芳區	石山里	C0656GE16	木桿		
新北市	瑞芳區	石山里	C0656GE71	木桿		
新北市	瑞芳區	石山里	C0656GE64	木桿		
新北市	瑞芳區	石山里	C0656GE37	木桿		
新北市	瑞芳區	石山里	C0656GE82	木桿		
新北市	瑞芳區	石山里	C0656GD69	水泥桿		
新北市	瑞芳區	石山里	C0656GD86	水泥桿		
新北市	瑞芳區	石山里	C0656HD04	水泥桿		
新北市	瑞芳區	石山里	C0656HD34	水泥桿		
新北市	瑞芳區	石山里	C0656HD38	水泥桿		
新北市	瑞芳區	石山里	C0656HE23	水泥桿		
新北市	瑞芳區	石山里	C0656HE63	木桿		
新北市	三芝區	圓山里	B6684GB7246	水泥桿		
基隆市	中山區	和平里	B9263FC05	水泥桿		
新北市	三芝區	古庄里	B6091FB24	水泥桿		
新北市	三芝區	古庄里	B6092EA03	水泥桿		
新北市	三芝區	古庄里	B6092DA72	水泥桿		
新北市	三芝區	古庄里	B6092DA59	水泥桿		
新北市	三芝區	古庄里	B6092DB81	水泥桿		
新北市	三芝區	古庄里	B6092EB14	水泥桿		
新北市	三芝區	古庄里	B6092DB42	水泥桿		
新北市	三芝區	古庄里	B6092DB55	水泥桿		
新北市	三芝區	古庄里	B6092DB79	水泥桿		
新北市	三芝區	古庄里	B6092DA26	水泥桿		
新北市	三芝區	古庄里	B6092DA04	水泥桿		
新北市	三芝區	古庄里	B6092CA70	水泥桿		
新北市	三芝區	古庄里	B6091CE36	水泥桿		
新北市	三芝區	古庄里	B6091CE02	水泥桿		
新北市	三芝區	古庄里	B6091BD68	水泥桿		
新北市	三芝區	古庄里	B6091CD06	水泥桿		
新北市	三芝區	古庄里	B6091BD35	水泥桿		
新北市	三芝區	古庄里	B6091BD01	水泥桿		
新北市	三芝區	古庄里	B6091AD60	水泥桿		
新北市	三芝區	古庄里	B6091AC39	水泥桿		
新北市	三芝區	古庄里	B6091FB07	水泥桿		
新北市	三芝區	古庄里	B6091EC92	水泥併桿		
新北市	三芝區	古庄里	B6091EC61	水泥桿		
新北市	三芝區	古庄里	B6091EB47	水泥桿		
新北市	三芝區	古庄里	B6091EC75	水泥桿		
新北市	三芝區	古庄里	B6091ED40	水泥併桿		
新北市	三芝區	古庄里	B6091ED35	水泥桿		
新北市	三芝區	古庄里	B6091EE00	水泥桿		
新北市	三芝區	古庄里	B6091DE80	水泥桿		
新北市	三芝區	古庄里	B6091DE20	水泥桿		
新北市	三芝區	古庄里	B6091CE93	水泥桿		
新北市	三芝區	古庄里	B6091EE06	水泥桿		
新北市	三芝區	古庄里	B6092EA20	水泥桿		
新北市	三芝區	古庄里	B6092EA62	水泥桿		
新北市	三芝區	古庄里	B6092EA82	水泥桿		
新北市	三芝區	古庄里	B6091FE37	水泥桿		
新北市	三芝區	古庄里	B6091FE24	水泥桿		
新北市	三芝區	古庄里	B6092EA55	水泥桿		
新北市	三芝區	古庄里	B6092EA49	水泥桿		
新北市	三芝區	古庄里	B6092EB70	水泥併桿		
新北市	汐止區	白雲里	B8143CD20	水泥桿		
新北市	汐止區	白雲里	B8143DB72	水泥桿		
新北市	汐止區	白雲里	B8143DB40	水泥桿		
新北市	汐止區	白雲里	B8143DA29	水泥桿		
新北市	汐止區	白雲里	B8143CA89	水泥桿		
新北市	汐止區	白雲里	B8143CA69	水泥桿		
新北市	汐止區	白雲里	B8143CA66	水泥桿		
新北市	汐止區	白雲里	B8143CA72	水泥桿		
新北市	汐止區	白雲里	B8142CE88	水泥桿		
新北市	汐止區	白雲里	B8142CE67	水泥桿		
新北市	汐止區	白雲里	B8142CE16	水泥桿		
新北市	汐止區	白雲里	B8143CC35	水泥桿		
新北市	汐止區	白雲里	B8142BE85	水泥桿		
新北市	汐止區	白雲里	B8142BE55	水泥桿		
新北市	汐止區	白雲里	B8142BE62	水泥桿		
新北市	汐止區	白雲里	B8142BE81	水泥桿		
新北市	汐止區	白雲里	B8142CD08	水泥桿		
新北市	汐止區	白雲里	B8142CD15	水泥桿		
新北市	汐止區	白雲里	B8142CD22	水泥桿		
新北市	汐止區	白雲里	B8143CC30	水泥桿		
新北市	汐止區	白雲里	B8143CB36	水泥桿		
新北市	汐止區	白雲里	B8143CB73	水泥桿		
新北市	汐止區	白雲里	B8143DB02	水泥桿		
新北市	汐止區	白雲里	B8143DB21	水泥併桿		
新北市	汐止區	白雲里	B8143DB53	水泥桿		
新北市	汐止區	文化里	B8143DB75	水泥桿		
新北市	汐止區	白雲里	B8141DD34	水泥桿		
新北市	汐止區	白雲里	B8242AB25	木桿		
新北市	汐止區	白雲里	B8141EE85	水泥桿		
新北市	汐止區	白雲里	B8142EA62	水泥桿		
新北市	汐止區	白雲里	B8141EE49	水泥桿		
新北市	汐止區	白雲里	B8141EE26	水泥桿		
新北市	汐止區	白雲里	B8142EA57	水泥桿		
新北市	汐止區	白雲里	B8142EB40	水泥桿		
新北市	汐止區	白雲里	B8141EE00	水泥桿		
新北市	汐止區	白雲里	B8141DD77	水泥桿		
新北市	汐止區	白雲里	B8141DD44	水泥桿		
新北市	汐止區	白雲里	B8141ED25	水泥桿		
新北市	汐止區	白雲里	B8141ED63	水泥桿		
新北市	汐止區	白雲里	B8141FD12	水泥桿		
新北市	汐止區	白雲里	B8141DD11	水泥桿		
新北市	汐止區	白雲里	B8141CC59	水泥桿		
新北市	汐止區	白雲里	B8141BC99	水泥桿		
新北市	汐止區	白雲里	B8141BC75	水泥桿		
新北市	汐止區	白雲里	B8141BC63	水泥桿		
新北市	汐止區	白雲里	B8141BD94	水泥桿		
新北市	汐止區	白雲里	B8141CE01	水泥桿		
新北市	汐止區	白雲里	B8141CE1335	水泥桿		
新北市	汐止區	白雲里	B8141BE33	木桿		
新北市	汐止區	白雲里	B8141BE47	水泥桿		
新北市	汐止區	白雲里	B8242AB03	木桿		
新北市	汐止區	白雲里	B8141AE76	木桿		
新北市	汐止區	白雲里	B8141AE29	水泥桿		
新北市	汐止區	白雲里	B8042HA80	水泥桿		
新北市	汐止區	白雲里	B8042HA84	水泥桿		
新北市	汐止區	白雲里	B8142AA00	木桿		
新北市	汐止區	白雲里	B8142HB60	木桿		
新北市	汐止區	白雲里	B8142HA37	水泥桿		
新北市	汐止區	白雲里	B8142HA27	水泥桿		
新北市	汐止區	白雲里	B8142GA95	水泥桿		
新北市	汐止區	白雲里	B8142GA75	水泥桿		
新北市	汐止區	白雲里	B8142GA54	水泥桿		
新北市	汐止區	白雲里	B8142GA22	水泥桿		
新北市	汐止區	白雲里	B8141FE17	水泥桿		
新北市	汐止區	白雲里	B8142FA50	水泥桿		
新北市	汐止區	白雲里	B8144FC26	水泥桿		
新北市	汐止區	白雲里	B8144EA03	水泥桿		
新北市	汐止區	白雲里	B8144EA52	水泥桿		
新北市	汐止區	白雲里	B8143DE99	水泥桿		
新北市	汐止區	白雲里	B8143EE39	水泥桿		
新北市	汐止區	白雲里	B8143EE58	水泥併桿		
新北市	汐止區	白雲里	B8143EE68	水泥桿		
新北市	汐止區	文化里	B8143DE69	水泥桿		
新北市	汐止區	文化里	B8144DA51	水泥桿		
新北市	汐止區	白雲里	B8144DA66	水泥桿		
新北市	汐止區	白雲里	B8144DB70	水泥桿		
新北市	汐止區	白雲里	B8144DB74	水泥桿		
新北市	汐止區	白雲里	B8144DB78	水泥桿		
新北市	汐止區	白雲里	B8144FC21	水泥桿		
新北市	汐止區	白雲里	B8144FB17	水泥桿		
新北市	汐止區	白雲里	B8144FB07	水泥桿		
新北市	汐止區	白雲里	B8144FB26	水泥桿		
新北市	汐止區	白雲里	B8144FB66	水泥併桿		
新北市	汐止區	白雲里	B8144FB52	水泥桿		
新北市	汐止區	白雲里	B8144FA59	水泥桿		
新北市	汐止區	白雲里	B8144FB86	水泥桿		
新北市	汐止區	白雲里	B8144FB83	水泥桿		
新北市	汐止區	白雲里	B8144FB81	水泥桿		
新北市	汐止區	白雲里	B8144FA77	水泥桿		
新北市	汐止區	白雲里	B8144FB13	水泥桿		
新北市	汐止區	白雲里	B8144FB10	水泥桿		
新北市	汐止區	白雲里	B8144FA06	水泥桿		
新北市	汐止區	白雲里	B8144FA04	水泥桿		
新北市	汐止區	白雲里	B8144FA23	水泥桿		
新北市	汐止區	白雲里	B8144FA34	水泥桿		
新北市	汐止區	白雲里	B8144EB74	水泥桿		
新北市	汐止區	白雲里	B8144EB44	水泥桿		
新北市	汐止區	白雲里	B8144EB14	水泥桿		
新北市	汐止區	白雲里	B8144EB10	水泥桿		
新北市	汐止區	白雲里	B8144EB30	水泥桿		
新北市	汐止區	白雲里	B8144EA07	水泥桿		
新北市	汐止區	白雲里	B8144EA56	水泥桿		
新北市	汐止區	文化里	B8145BC8409	水泥桿		
新北市	汐止區	白雲里	B8144EE6702	水泥桿		
新北市	汐止區	文化里	B8145BE75	水泥併桿		
新北市	汐止區	白雲里	B8340ED22	水泥桿		
新北市	汐止區	白雲里	B8340EC39	水泥桿		
新北市	汐止區	白雲里	B8340EC55	水泥桿		
新北市	汐止區	白雲里	B8340EC52	水泥桿		
新北市	汐止區	白雲里	B8340EB65	水泥桿		
新北市	汐止區	白雲里	B8340EB23	水泥桿		
新北市	汐止區	白雲里	B8340EB64	水泥桿		
新北市	汐止區	白雲里	B8340EB98	水泥桿		
新北市	汐止區	白雲里	B8340FC42	水泥桿		
新北市	汐止區	白雲里	B8340FC92	水泥桿		
新北市	汐止區	白雲里	B8340GB08	水泥桿		
新北市	汐止區	白雲里	B8340GB59	水泥桿		
新北市	汐止區	白雲里	B8340HC02	水泥桿		
新北市	汐止區	白雲里	B8340HC31	水泥桿		
新北市	汐止區	白雲里	B8340HC82	木桿		
新北市	汐止區	白雲里	B8440AC42	木桿		
新北市	汐止區	白雲里	B8340HB04	水泥桿		
新北市	汐止區	白雲里	B8340HB28	水泥桿		
新北市	汐止區	白雲里	B8340GB26	水泥桿		
新北市	汐止區	白雲里	B8340FB55	水泥桿		
新北市	汐止區	白雲里	B8340FA79	水泥桿		
新北市	汐止區	白雲里	B8340FA16	水泥桿		
新北市	汐止區	白雲里	B8340EA67	水泥桿		
新北市	汐止區	白雲里	B8340EA37	水泥桿		
新北市	汐止區	白雲里	B8340EA24	水泥桿		
新北市	汐止區	白雲里	B8340GA29	水泥桿		
新北市	汐止區	白雲里	B8340GA23	水泥桿		
新北市	汐止區	白雲里	B8340GA62	水泥桿		
新北市	汐止區	白雲里	B8340HA04	水泥桿		
新北市	汐止區	白雲里	B8340HA27	水泥桿		
新北市	汐止區	白雲里	B8340HA46	水泥桿		
新北市	汐止區	白雲里	B8340HA79	水泥桿		
新北市	汐止區	白雲里	B8440AA28	水泥桿		
新北市	汐止區	白雲里	B8440BA08	水泥桿		
新北市	汐止區	白雲里	B8440BB21	水泥桿		
新北市	汐止區	白雲里	B8440BB43	水泥桿		
新北市	汐止區	白雲里	B8440BB65	水泥桿		
新北市	汐止區	白雲里	B8440CB05	水泥桿		
新北市	汐止區	白雲里	B8440CB47	水泥桿		
新北市	汐止區	文化里	B8145DB24	水泥桿		
新北市	汐止區	文化里	B8145DB56	水泥桿		
新北市	汐止區	文化里	B8145DB39	水泥併桿		
新北市	汐止區	文化里	B8145DC20	水泥併桿		
新北市	汐止區	文化里	B8145EC00	水泥桿		
新北市	汐止區	白雲里	B8440CB88	水泥桿		
新北市	汐止區	白雲里	B8440DB18	水泥桿		
新北市	汐止區	白雲里	B8440DC13	水泥桿		
新北市	汐止區	白雲里	B8440DC57	水泥桿		
新北市	汐止區	白雲里	B8440DD42	水泥桿		
新北市	汐止區	白雲里	B8440DD77	水泥桿		
新北市	汐止區	白雲里	B8440ED16	水泥桿		
新北市	汐止區	白雲里	B8440EE50	水泥桿		
新北市	汐止區	白雲里	B8440EE13	水泥桿		
新北市	汐止區	白雲里	B8440DE88	水泥桿		
新北市	汐止區	文化里	B8145DB6505	水泥桿		
新北市	汐止區	文化里	B8145EB3142	水泥桿		
新北市	汐止區	白雲里	B8441DA43	水泥桿		
新北市	汐止區	白雲里	B8441DA58	水泥桿		
新北市	汐止區	白雲里	B8441DB00	水泥桿		
新北市	汐止區	白雲里	B8441CB62	水泥桿		
新北市	汐止區	文化里	B8145EB3163	水泥桿		
新北市	汐止區	文化里	B8145DA29	水泥桿		
新北市	汐止區	文化里	B8145CB98	水泥桿		
新北市	汐止區	文化里	B8145EB41	水泥桿		
新北市	汐止區	文化里	B8145EB46	水泥桿		
新北市	汐止區	文化里	B8145EB56	水泥桿		
新北市	汐止區	文化里	B8145EB82	水泥桿		
新北市	汐止區	文化里	B8145FA19	木桿		
新北市	汐止區	文化里	B8145EB50	水泥桿		
新北市	汐止區	文化里	B8145EA68	水泥桿		
新北市	汐止區	文化里	B8145EA66	水泥桿		
新北市	汐止區	文化里	B8145BE35	水泥併桿		
新北市	汐止區	文化里	B8145AE9366	水泥桿		
新北市	汐止區	文化里	B8145AE9316	水泥桿		
新北市	汐止區	文化里	B8145BE71	水泥桿		
新北市	汐止區	白雲里	B8145EA80	水泥桿		
新北市	汐止區	白雲里	B8144FE21	水泥桿		
新北市	汐止區	白雲里	B8144FE30	水泥桿		
新北市	汐止區	白雲里	B8144FD6859	水泥桿		
