縣市	行政區	村里	圖號坐標	型式		
新北市	新店區	中正里	B6725AD09	水泥桿		
新北市	新店區	中正里	B6725AD37	水泥桿		
新北市	新店區	中正里	B6725AD65	水泥桿		
新北市	新店區	中正里	B6725AD83	水泥桿		
新北市	新店區	中華里	B6625GD10	水泥桿		
新北市	新店區	中華里	B6625GD32	水泥桿		
新北市	新店區	中華里	B6625FC86	水泥桿		
新北市	新店區	中華里	B6625FC62	水泥桿		
新北市	新店區	中華里	B6625FD75	水泥桿		
新北市	新店區	中華里	B6625FD74	水泥桿		
新北市	新店區	中華里	B6625FD5390	水泥桿		
新北市	新店區	中華里	B6625FD30	水泥桿		
新北市	新店區	中華里	B6625FD3001	水泥桿		
新北市	新店區	中華里	B6625FC17	水泥桿		
新北市	新店區	中華里	B6625EC94	水泥桿		
新北市	新店區	中華里	B6625EE82	水泥併桿		
新北市	新店區	中華里	B6625EE60	水泥併桿		
新北市	新店區	中華里	B6625FD26	H桿		
新北市	新店區	中華里	B6625ED58	水泥桿		
新北市	新店區	中華里	B6625ED90	水泥桿		
新北市	新店區	中華里	B6625EC99	水泥桿		
新北市	新店區	中華里	B6625EC98	水泥桿		
新北市	新店區	中華里	B6625EC64	水泥桿		
新北市	新店區	中華里	B6625ED47	水泥桿		
新北市	新店區	中華里	B6625ED35	水泥桿		
新北市	新店區	中華里	B6625ED22	水泥桿		
新北市	新店區	中華里	B6625ED00	水泥桿		
新北市	新店區	百忍里	B6626DA46	水泥桿		
新北市	新店區	百忍里	B6626DA57	水泥桿		
新北市	新店區	百忍里	B6626DA69	水泥桿		
新北市	新店區	百忍里	B6626DB71	水泥桿		
新北市	新店區	百忍里	B6626DB81	水泥桿		
新北市	新店區	百忍里	B6626EA09	水泥桿		
新北市	新店區	直潭里	B6616CB30	水泥桿		
新北市	新店區	直潭里	B6616CD97	水泥桿		
新北市	新店區	直潭里	B6616CE70	水泥桿		
新北市	新店區	直潭里	B6616CE73	水泥桿		
新北市	新店區	直潭里	B6616CE74	水泥桿		
新北市	新店區	直潭里	B6616CE54	水泥桿		
新北市	新店區	直潭里	B6616CB62	水泥桿		
新北市	新店區	直潭里	B6616CB93	水泥桿		
新北市	新店區	直潭里	B6616DB14	水泥桿		
新北市	新店區	直潭里	B6616DB17	水泥併桿		
新北市	新店區	直潭里	B6616DB46	水泥桿		
新北市	新店區	直潭里	B6616DB19	水泥桿		
新北市	新店區	直潭里	B6616DC14	水泥桿		
新北市	新店區	直潭里	B6616DD10	水泥桿		
新北市	新店區	直潭里	B6616DD13	水泥桿		
新北市	坪林區	粗窟里	B8721BC29	水泥桿		
新北市	坪林區	粗窟里	B8721AD82	水泥桿		
新北市	坪林區	粗窟里	B8721AD69	水泥桿		
新北市	坪林區	粗窟里	B8721AE32	水泥桿		
新北市	坪林區	粗窟里	B8721AE04	水泥桿		
新北市	坪林區	上德里	B8722EA31	水泥桿		
新北市	坪林區	上德里	B8722EB63	水泥桿		
新北市	坪林區	上德里	B8721FC65	水泥桿		
新北市	坪林區	上德里	B8721FC86	水泥桿		
新北市	坪林區	上德里	B8721FD80	水泥桿		
新北市	坪林區	上德里	B8721FD81	水泥桿		
新北市	坪林區	上德里	B8721GD24	水泥桿		
新北市	坪林區	上德里	B8721GC02	水泥桿		
新北市	坪林區	上德里	B8721GB37	水泥桿		
新北市	坪林區	上德里	B8721GB64	水泥桿		
新北市	坪林區	上德里	B8721GB61	水泥桿		
新北市	坪林區	上德里	B8721GB91	水泥桿		
新北市	坪林區	上德里	B8721GB03	水泥桿		
新北市	坪林區	上德里	B8721FB94	水泥桿		
新北市	坪林區	上德里	B8721FB76	水泥桿		
新北市	坪林區	上德里	B8721GA97	水泥桿		
新北市	坪林區	上德里	B8721HA13	水泥桿		
新北市	坪林區	上德里	B8721HA51	水泥桿		
新北市	坪林區	上德里	B8721HA95	水泥桿		
新北市	坪林區	上德里	B8721HA89	水泥桿		
新北市	坪林區	上德里	B8821AA22	水泥桿		
新北市	坪林區	上德里	B8820AE19	水泥桿		
新北市	坪林區	上德里	B8820AE25	水泥桿		
新北市	坪林區	上德里	B8820AE31	水泥桿		
新北市	坪林區	上德里	B8820AD48	水泥桿		
新北市	坪林區	上德里	B8820BD16	水泥併桿		
新北市	坪林區	上德里	B8820CE21	水泥桿		
新北市	坪林區	上德里	B8820BE80	水泥桿		
新北市	坪林區	上德里	B8820BE94	水泥桿		
新北市	坪林區	上德里	B8821BA70	水泥桿		
新北市	坪林區	上德里	B8821BA88	水泥桿		
新北市	坪林區	上德里	B8821BB52	水泥桿		
新北市	坪林區	上德里	B8821BB23	水泥桿		
新北市	坪林區	上德里	B8821AB65	水泥桿		
新北市	坪林區	上德里	B8821AB48	水泥桿		
新北市	坪林區	坪林里	B8820CD93	水泥桿		
新北市	坪林區	坪林里	B8820DD21	水泥桿		
新北市	坪林區	坪林里	B8820DC68	水泥桿		
新北市	坪林區	坪林里	B8820EC07	水泥桿		
新北市	坪林區	坪林里	B8820EC38	水泥桿		
新北市	坪林區	坪林里	B8820EC76	水泥桿		
新北市	坪林區	坪林里	B8820FC36	水泥桿		
新北市	坪林區	坪林里	B8820FD20	水泥併桿		
新北市	坪林區	坪林里	B8820FD34	水泥桿		
新北市	坪林區	坪林里	B8820FD92	水泥桿		
新北市	坪林區	上德里	B8721BE60	水泥桿		
新北市	坪林區	上德里	B8721BE54	水泥桿		
新北市	坪林區	上德里	B8721BE46	水泥桿		
新北市	坪林區	上德里	B8721DE11	水泥桿		
新北市	坪林區	上德里	B8721DD14	水泥桿		
新北市	坪林區	上德里	B8721FC17	水泥桿		
新北市	坪林區	上德里	B8721FD1213	水泥桿		
新北市	坪林區	上德里	B8721AE56	水泥桿		
新北市	坪林區	上德里	B8721EE03	水泥桿		
新北市	坪林區	上德里	B8721EE44	水泥桿		
新北市	坪林區	上德里	B8721EE83	水泥桿		
新北市	坪林區	上德里	B8722FA07	水泥桿		
新北市	坪林區	上德里	B8722FB30	水泥桿		
新北市	坪林區	上德里	B8722EB93	水泥桿		
新北市	坪林區	上德里	B8721ED57	水泥桿		
新北市	坪林區	上德里	B8721ED26	水泥桿		
新北市	坪林區	上德里	B8721ED13	水泥桿		
新北市	坪林區	上德里	B8721ED21	水泥併桿		
新北市	坪林區	上德里	B8721ED81	水泥桿		
新北市	坪林區	上德里	B8721FC35	水泥桿		
新北市	坪林區	上德里	B8721BD38	水泥併桿		
新北市	坪林區	上德里	B8721BD67	水泥桿		
新北市	坪林區	坪林里	B8820EC96	水泥桿		
新北市	坪林區	上德里	B8721CD06	水泥桿		
新北市	坪林區	上德里	B8721CD45	水泥桿		
新北市	坪林區	上德里	B8721CD77	水泥桿		
新北市	坪林區	上德里	B8721DE66	水泥桿		
新北市	坪林區	坪林里	B8820CD45	水泥桿		
新北市	坪林區	坪林里	B8820EC53	水泥桿		
新北市	坪林區	坪林里	B8820EC80	水泥桿		
新北市	坪林區	坪林里	B8820FB18	水泥桿		
新北市	坪林區	坪林里	B8820FB79	水泥桿		
新北市	坪林區	粗窟里	B8621HE89	水泥桿		
新北市	坪林區	上德里	B8622HA63	水泥桿		
新北市	坪林區	上德里	B8622HA45	水泥桿		
新北市	坪林區	上德里	B8622EC36	水泥桿		
新北市	坪林區	上德里	B8622HA05	水泥桿		
新北市	坪林區	上德里	B8622EC40	水泥桿		
新北市	坪林區	上德里	B8622EC43	水泥桿		
新北市	坪林區	上德里	B8622GA89	水泥桿		
新北市	坪林區	上德里	B8622GA56	水泥桿		
新北市	坪林區	粗窟里	B8622GA16	水泥桿		
新北市	坪林區	上德里	B8622GB00	水泥桿		
新北市	坪林區	上德里	B8622GB04	水泥桿		
新北市	坪林區	上德里	B8622FB68	水泥桿		
新北市	坪林區	上德里	B8622FB29	水泥併桿		
新北市	坪林區	上德里	B8622EC81	水泥桿		
