縣市	行政區	村里	圖號坐標	型式		
金門縣	金寧鄉	盤山村	Z0356GA81	水泥桿		
金門縣	金寧鄉	盤山村	Z0356HA22	水泥桿		
金門縣	金寧鄉	盤山村	Z0356HA63	水泥桿		
金門縣	金寧鄉	盤山村	Z0255GE02	水泥桿		
金門縣	金寧鄉	盤山村	Z0456BA67	水泥桿		
金門縣	金寧鄉	盤山村	Z0456BA78	水泥桿		
金門縣	金寧鄉	盤山村	Z0456BB31	水泥桿		
金門縣	金寧鄉	盤山村	Z0456BB04	水泥桿		
金門縣	金寧鄉	盤山村	Z0456AB68	水泥桿		
金門縣	金寧鄉	盤山村	Z0456EB37	水泥桿		
金門縣	金寧鄉	盤山村	Z0456EB78	水泥桿		
金門縣	金寧鄉	盤山村	Z0255GE40	水泥桿		
金門縣	金寧鄉	盤山村	Z0456FB19	木桿		
金門縣	金寧鄉	盤山村	Z0456FC60	水泥桿		
金門縣	金寧鄉	盤山村	Z0456GC02	水泥桿		
金門縣	金寧鄉	盤山村	Z0456GC43	水泥桿		
金門縣	金寧鄉	盤山村	Z0456GC54	水泥桿		
金門縣	金寧鄉	盤山村	Z0456GC95	水泥桿		
金門縣	金寧鄉	盤山村	Z0456HC16	水泥桿		
金門縣	金寧鄉	盤山村	Z0456HC34	木桿		
金門縣	金寧鄉	盤山村	Z0456HC65	水泥桿		
金門縣	金寧鄉	盤山村	Z0456HC96	水泥桿		
金門縣	金寧鄉	盤山村	Z0255GD86	水泥桿		
金門縣	金寧鄉	后盤村	Z0556AC26	水泥桿		
金門縣	金寧鄉	后盤村	Z0556AC68	水泥桿		
金門縣	金寧鄉	后盤村	Z0556AC98	水泥桿		
金門縣	金寧鄉	后盤村	Z0556AC96	水泥桿		
金門縣	金寧鄉	后盤村	Z0556BD30	水泥桿		
金門縣	金寧鄉	后盤村	Z0556BD71	水泥桿		
金門縣	金寧鄉	后盤村	Z0556CD12	水泥桿		
金門縣	金寧鄉	后盤村	Z0556CD53	水泥桿		
金門縣	金寧鄉	后盤村	Z0556DD05	水泥桿		
金門縣	金寧鄉	后盤村	Z0556DD46	水泥桿		
金門縣	金寧鄉	后盤村	Z0556DD67	水泥桿		
金門縣	金寧鄉	盤山村	Z0255HD04	水泥桿		
金門縣	金湖鎮	瓊林里	Z0556DD8918	水泥桿		
金門縣	金湖鎮	瓊林里	Z0556FE2318	木桿		
金門縣	金湖鎮	瓊林里	Z0556FE65	木桿		
金門縣	金湖鎮	瓊林里	Z0556GE1687	木桿		
金門縣	金寧鄉	后盤村	Z0556GE12	水泥桿		
金門縣	金湖鎮	瓊林里	Z0556GE68	木桿		
金門縣	金湖鎮	瓊林里	Z0556HE68	木桿		
金門縣	金湖鎮	瓊林里	Z0556HE18	木桿		
金門縣	金寧鄉	后盤村	Z0556HE38	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656AE09	木桿		
金門縣	金寧鄉	盤山村	Z0255HD30	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656AE49	木桿		
金門縣	金湖鎮	瓊林里	Z0657BA00	木桿		
金門縣	金湖鎮	瓊林里	Z0657BA40	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656BE07	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656BE14	木桿		
金門縣	金湖鎮	瓊林里	Z0656BD19	木桿		
金門縣	金湖鎮	瓊林里	Z0656BD69	木桿		
金門縣	金湖鎮	瓊林里	Z0656CE20	木桿		
金門縣	金湖鎮	瓊林里	Z0656CE71	木桿		
金門縣	金湖鎮	瓊林里	Z0656DE11	木桿		
金門縣	金湖鎮	瓊林里	Z0656DE62	木桿		
金門縣	金寧鄉	盤山村	Z0255HC58	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656EE13	木桿		
金門縣	金湖鎮	瓊林里	Z0656EE63	木桿		
金門縣	金湖鎮	瓊林里	Z0656FE14	木桿		
金門縣	金湖鎮	瓊林里	Z0656FE65	木桿		
金門縣	金湖鎮	瓊林里	Z0656GE05	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656GE26	水泥桿		
金門縣	金湖鎮	瓊林里	Z0656GE18	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HB43	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HB37	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HC11	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HC04	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657GC98	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657GD8109	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HD12	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HD52	水泥桿		
金門縣	金湖鎮	瓊林里	Z0757AD02	水泥桿		
金門縣	金湖鎮	瓊林里	Z0757AD33	水泥桿		
金門縣	金湖鎮	瓊林里	Z0757AD73	水泥桿		
金門縣	金湖鎮	瓊林里	Z0757BD03	水泥桿		
金門縣	金湖鎮	瓊林里	Z0757BD20	水泥桿		
金門縣	金湖鎮	瓊林里	Z0757BC36	水泥桿		
金門縣	金湖鎮	瓊林里	Z0757BC43	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657GA00	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657GA06	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657FA66	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657GA76	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HA26	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HA77	水泥桿		
金門縣	金湖鎮	瓊林里	Z0657HB60	水泥桿		
金門縣	金寧鄉	盤山村	Z0255HC47	水泥桿		
金門縣	金寧鄉	盤山村	Z0255HC06	水泥桿		
金門縣	金寧鄉	盤山村	Z0255GC65	水泥桿		
金門縣	金寧鄉	盤山村	Z0255GC34	水泥桿		
金門縣	金寧鄉	盤山村	Z0255FC93	水泥桿		
金門縣	金寧鄉	盤山村	Z0255GC01	水泥桿		
金門縣	金寧鄉	榜林村	Z0453CB30	水泥桿		
金門縣	金寧鄉	榜林村	Z0453CB01	水泥桿		
金門縣	金寧鄉	榜林村	Z0453CA28	水泥桿		
金門縣	金寧鄉	榜林村	Z0452FD44	水泥桿		
金門縣	金寧鄉	榜林村	Z0452FC08	水泥桿		
金門縣	金寧鄉	榜林村	Z0452FC47	水泥桿		
金門縣	金寧鄉	榜林村	Z0452FC85	水泥桿		
金門縣	金寧鄉	榜林村	Z0452GC34	水泥桿		
金門縣	金寧鄉	榜林村	Z0452GC72	水泥桿		
金門縣	金寧鄉	榜林村	Z0452FD96	水泥桿		
金門縣	金寧鄉	榜林村	Z0452GD29	水泥桿		
金門縣	金寧鄉	榜林村	Z0452GE52	水泥桿		
金門縣	金寧鄉	榜林村	Z0452GE86	水泥桿		
金門縣	金寧鄉	榜林村	Z0452HE05	水泥桿		
金門縣	金寧鄉	榜林村	Z0453CA47	水泥桿		
金門縣	金寧鄉	榜林村	Z0453CA65	水泥桿		
金門縣	金寧鄉	榜林村	Z0453DA02	水泥桿		
金門縣	金寧鄉	榜林村	Z0453DA30	水泥桿		
金門縣	金寧鄉	榜林村	Z0452DE67	水泥桿		
金門縣	金寧鄉	榜林村	Z0453EA99	水泥桿		
金門縣	金沙鎮	西園里	Z1269BB70	水泥桿		
金門縣	金沙鎮	西園里	Z1269BA67	水泥桿		
金門縣	金沙鎮	西園里	Z1269BA45	水泥桿		
金門縣	金沙鎮	西園里	Z1269BA23	水泥桿		
金門縣	金沙鎮	三山里	Z1369EC99	水泥桿		
金門縣	金沙鎮	西園里	Z1369BC29	水泥桿		
金門縣	金沙鎮	西園里	Z1369AD80	水泥桿		
金門縣	金沙鎮	西園里	Z1369AD20	水泥桿		
金門縣	金沙鎮	西園里	Z1269HD71	水泥桿		
金門縣	金沙鎮	西園里	Z1269HD21	水泥桿		
金門縣	金沙鎮	西園里	Z1269GD62	水泥桿		
金門縣	金沙鎮	西園里	Z1269GD12	水泥桿		
金門縣	金沙鎮	西園里	Z1269FD63	水泥桿		
金門縣	金沙鎮	西園里	Z1269FD43	水泥併桿		
金門縣	金沙鎮	西園里	Z1269FD17	水泥桿		
金門縣	金沙鎮	西園里	Z1369EC66	水泥桿		
金門縣	金沙鎮	西園里	Z1269ED89	水泥桿		
金門縣	金沙鎮	西園里	Z1269EE62	水泥併桿		
金門縣	金沙鎮	西園里	Z1269EE64	水泥桿		
金門縣	金沙鎮	西園里	Z1269EE38	木桿		
金門縣	金沙鎮	西園里	Z1269EE27	水泥桿		
金門縣	金沙鎮	西園里	Z1269ED47	水泥桿		
金門縣	金沙鎮	西園里	Z1269DD96	水泥桿		
金門縣	金沙鎮	西園里	Z1269DD56	水泥桿		
金門縣	金沙鎮	西園里	Z1269DD35	水泥桿		
金門縣	金沙鎮	西園里	Z1269CD93	水泥桿		
金門縣	金沙鎮	西園里	Z1269CD70	木桿		
金門縣	金沙鎮	西園里	Z1269CC47	木桿		
金門縣	金沙鎮	西園里	Z1269CC14	水泥桿		
金門縣	金沙鎮	西園里	Z1269BC70	木桿		
金門縣	金沙鎮	西園里	Z1269BB47	水泥桿		
金門縣	金沙鎮	西園里	Z1269DD16	木桿		
金門縣	金沙鎮	西園里	Z1269CD79	木桿		
金門縣	金沙鎮	西園里	Z1269CE22	水泥桿		
金門縣	金沙鎮	西園里	Z1269BE75	木桿		
金門縣	金沙鎮	西園里	Z1269BE57	水泥桿		
金門縣	金沙鎮	西園里	Z1270BA90	木桿		
金門縣	金沙鎮	西園里	Z1270CA34	水泥桿		
金門縣	金沙鎮	三山里	Z1369EC56	水泥桿		
金門縣	金沙鎮	西園里	Z1269BE28	木桿		
金門縣	金沙鎮	三山里	Z1369EC16	水泥桿		
金門縣	金沙鎮	三山里	Z1369DC87	水泥桿		
金門縣	金沙鎮	三山里	Z1369DC37	水泥桿		
金門縣	金沙鎮	西園里	Z1369CC88	水泥桿		
金門縣	金沙鎮	西園里	Z1369CC38	水泥桿		
金門縣	金沙鎮	西園里	Z1369BC89	水泥桿		
金門縣	金湖鎮	溪湖里	Z1257FA94	水泥桿		
金門縣	金湖鎮	山外里	Z1256DE92	水泥桿		
金門縣	金湖鎮	山外里	Z1256EE25	水泥桿		
金門縣	金沙鎮	汶沙里	Z1267GB79	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266GE79	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266HE05	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266HE30	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266HD37	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266HE9307	水泥桿		
金門縣	金沙鎮	光前里	Z1366AD19	水泥桿		
金門縣	金沙鎮	汶沙里	Z1267GB46	水泥桿		
金門縣	金沙鎮	汶沙里	Z1267GB14	水泥併桿		
金門縣	金沙鎮	汶沙里	Z1267FB81	水泥桿		
金門縣	金沙鎮	汶沙里	Z1267FA58	水泥桿		
金門縣	金沙鎮	汶沙里	Z1267FB35	水泥桿		
金門縣	金沙鎮	汶沙里	Z1267GA12	水泥併桿		
金門縣	金沙鎮	汶沙里	Z1266GE57	木桿		
金門縣	金沙鎮	汶沙里	Z1266GE5646	木桿		
金門縣	金沙鎮	汶沙里	Z1266EE48	木桿		
金門縣	金沙鎮	汶沙里	Z1266CD83	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266EE00	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266EE21	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266EE63	木桿		
金門縣	金沙鎮	汶沙里	Z1266EE72	水泥桿		
金門縣	金寧鄉	古寧村	Z0162EE35	水泥桿		
金門縣	金寧鄉	安美村	Z0162AA77	水泥桿		
金門縣	金寧鄉	古寧村	Z0162DD67	水泥桿		
金門縣	金寧鄉	古寧村	Z0162DD89	水泥桿		
金門縣	金寧鄉	古寧村	Z0162EE12	水泥桿		
金門縣	金寧鄉	古寧村	Z0162EE67	水泥桿		
金門縣	金寧鄉	古寧村	Z0162EE99	水泥桿		
金門縣	金寧鄉	古寧村	Z0163FA32	水泥桿		
金門縣	金寧鄉	古寧村	Z0163FA63	水泥桿		
金門縣	金寧鄉	古寧村	Z0163GA05	水泥桿		
金門縣	金寧鄉	安美村	Z0162BB01	水泥桿		
金門縣	金寧鄉	安美村	Z0162BB44	木桿		
金門縣	金寧鄉	安美村	Z0162BB78	水泥桿		
金門縣	金寧鄉	古寧村	Z0162CC12	水泥桿		
金門縣	金寧鄉	古寧村	Z0162BC93	水泥桿		
金門縣	金寧鄉	古寧村	Z0162BC76	水泥桿		
金門縣	金寧鄉	古寧村	Z0162BC59	水泥桿		
金門縣	金寧鄉	古寧村	Z0162BD23	水泥桿		
金門縣	金寧鄉	安美村	Z0162CC45	水泥桿		
金門縣	金寧鄉	安美村	Z0162CC89	水泥桿		
金門縣	金寧鄉	安美村	Z0162DD13	水泥桿		
金門縣	金寧鄉	古寧村	Z0162DD56	水泥桿		
金門縣	金沙鎮	何斗里	Z0962FB15	水泥桿		
金門縣	金沙鎮	何斗里	Z0962EB78	水泥桿		
金門縣	金沙鎮	何斗里	Z0962EB67	水泥桿		
金門縣	金沙鎮	何斗里	Z0962EB34	水泥桿		
金門縣	金沙鎮	何斗里	Z0962EB11	水泥桿		
金門縣	金湖鎮	瓊林里	Z0857EC21	水泥桿		
金門縣	金湖鎮	瓊林里	Z0857EC00	水泥桿		
金門縣	金沙鎮	光前里	Z1366AA14	水泥桿		
金門縣	金沙鎮	光前里	Z1366AA07	水泥桿		
金門縣	金沙鎮	光前里	Z1366BA27	水泥桿		
金門縣	金沙鎮	光前里	Z1366BB70	木桿		
金門縣	金沙鎮	光前里	Z1366CB11	水泥桿		
金門縣	金沙鎮	光前里	Z1366CB74	水泥桿		
金門縣	金沙鎮	光前里	Z1366DB26	水泥桿		
金門縣	金沙鎮	汶沙里	Z1265FE19	水泥桿		
金門縣	金沙鎮	光前里	Z1366DB58	木桿		
金門縣	金沙鎮	光前里	Z1366EC21	木桿		
金門縣	金沙鎮	光前里	Z1366EB57	水泥桿		
金門縣	金沙鎮	光前里	Z1366EB74	水泥桿		
金門縣	金沙鎮	光前里	Z1366FB00	水泥桿		
金門縣	金沙鎮	光前里	Z1366FA17	水泥桿		
金門縣	金沙鎮	光前里	Z1366FA43	水泥桿		
金門縣	金沙鎮	光前里	Z1366FA60	水泥桿		
金門縣	金沙鎮	汶沙里	Z1265FE56	木桿		
金門縣	金沙鎮	汶沙里	Z1265FE88	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266GA11	水泥桿		
金門縣	金沙鎮	汶沙里	Z1265FE84	水泥桿		
金門縣	金沙鎮	光前里	Z1465AA59	水泥併桿		
金門縣	金沙鎮	光前里	Z1464BE34	水泥桿		
金門縣	金沙鎮	光前里	Z1464CC89	水泥桿		
金門縣	金沙鎮	光前里	Z1464CC78	水泥桿		
金門縣	金沙鎮	汶沙里	Z1265GE02	木桿		
金門縣	金沙鎮	光前里	Z1464DB96	水泥併桿		
金門縣	金沙鎮	光前里	Z1464DB75	水泥桿		
金門縣	金沙鎮	光前里	Z1464EB38	水泥併桿		
金門縣	金沙鎮	光前里	Z1464EC83	水泥桿		
金門縣	金沙鎮	光前里	Z1464FC05	水泥桿		
金門縣	金沙鎮	光前里	Z1464FB03	水泥桿		
金門縣	金沙鎮	光前里	Z1464FB20	木桿		
金門縣	金沙鎮	光前里	Z1464FA69	水泥桿		
金門縣	金沙鎮	光前里	Z1464FA89	木桿		
金門縣	金沙鎮	光前里	Z1464HA90	水泥桿		
金門縣	金沙鎮	汶沙里	Z1265GE87	水泥桿		
金門縣	金沙鎮	汶沙里	Z1265HE07	水泥桿		
金門縣	金沙鎮	汶沙里	Z1265HE49	木桿		
金門縣	金湖鎮	正義里	Z0956BC54	水泥桿		
金門縣	金湖鎮	正義里	Z0956BC84	水泥桿		
金門縣	金湖鎮	正義里	Z0956CC14	水泥桿		
金門縣	金湖鎮	正義里	Z0956CC27	水泥桿		
金門縣	金湖鎮	正義里	Z0956CD20	水泥桿		
金門縣	金湖鎮	瓊林里	Z0859BB38	水泥桿		
金門縣	金湖鎮	瓊林里	Z0859BB17	水泥桿		
金門縣	金湖鎮	瓊林里	Z0859AB86	水泥桿		
金門縣	金湖鎮	瓊林里	Z0859AB44	水泥桿		
金門縣	金湖鎮	瓊林里	Z0859AB13	水泥桿		
金門縣	金湖鎮	瓊林里	Z0759HB82	水泥桿		
金門縣	金湖鎮	瓊林里	Z0859GE38	水泥桿		
金門縣	金湖鎮	正義里	Z0856EC8700	水泥桿		
金門縣	金湖鎮	正義里	Z0956AC02	水泥桿		
金門縣	金沙鎮	何斗里	Z0960BC11	水泥桿		
金門縣	金沙鎮	何斗里	Z0960BC34	水泥桿		
金門縣	金沙鎮	何斗里	Z0960BC57	水泥桿		
金門縣	金沙鎮	何斗里	Z0960BC79	水泥桿		
金門縣	金沙鎮	何斗里	Z0960CD03	水泥桿		
金門縣	金沙鎮	何斗里	Z0960CD04	水泥桿		
金門縣	金沙鎮	何斗里	Z0960CD26	水泥桿		
金門縣	金沙鎮	何斗里	Z0960CD07	水泥桿		
金門縣	金湖鎮	瓊林里	Z0860HD95	水泥桿		
金門縣	金沙鎮	何斗里	Z0860HD55	水泥桿		
金門縣	金沙鎮	何斗里	Z0860HD33	水泥桿		
金門縣	金沙鎮	何斗里	Z0860HD01	水泥桿		
金門縣	金沙鎮	何斗里	Z0960BD88	水泥併桿		
金門縣	金沙鎮	何斗里	Z0960BE41	水泥桿		
金門縣	金沙鎮	何斗里	Z0960BE24	水泥桿		
金門縣	金沙鎮	何斗里	Z0960BE09	水泥桿		
金門縣	金沙鎮	何斗里	Z0960AE75	水泥桿		
金門縣	金沙鎮	何斗里	Z0960AE52	水泥桿		
金門縣	金沙鎮	何斗里	Z0960AD29	水泥桿		
金門縣	金沙鎮	何斗里	Z0960CD48	水泥桿		
金門縣	金沙鎮	何斗里	Z0960CE61	水泥桿		
金門縣	金沙鎮	何斗里	Z0960CE74	水泥桿		
金門縣	金湖鎮	正義里	Z0956AC42	水泥桿		
金門縣	金沙鎮	何斗里	Z0960DE16	水泥桿		
金門縣	金沙鎮	何斗里	Z0960DE39	水泥桿		
金門縣	金沙鎮	何斗里	Z0961DA52	水泥桿		
金門縣	金沙鎮	何斗里	Z0961DA85	水泥桿		
金門縣	金沙鎮	何斗里	Z0961EA18	水泥桿		
金門縣	金沙鎮	何斗里	Z0961EB20	水泥桿		
金門縣	金沙鎮	何斗里	Z0961EB53	水泥桿		
金門縣	金沙鎮	何斗里	Z0961EB76	水泥桿		
金門縣	金沙鎮	何斗里	Z0961EB9982	水泥桿		
金門縣	金沙鎮	何斗里	Z0961FC21	水泥桿		
金門縣	金湖鎮	正義里	Z0956AC82	水泥桿		
金門縣	金沙鎮	何斗里	Z0961FC44	水泥桿		
金門縣	金沙鎮	何斗里	Z0961FC67	水泥桿		
金門縣	金沙鎮	何斗里	Z0961FC79	水泥桿		
金門縣	金沙鎮	何斗里	Z0961GD23	水泥桿		
金門縣	金沙鎮	何斗里	Z0961GD46	水泥桿		
金門縣	金沙鎮	何斗里	Z0961GE70	水泥桿		
金門縣	金沙鎮	何斗里	Z0961GE93	水泥桿		
金門縣	金沙鎮	何斗里	Z0961HE15	水泥桿		
金門縣	金沙鎮	何斗里	Z0961HE37	水泥桿		
金門縣	金沙鎮	何斗里	Z0961HE28	水泥桿		
金門縣	金沙鎮	何斗里	Z0962GA90	水泥桿		
金門縣	金沙鎮	何斗里	Z0962GA63	水泥桿		
金門縣	金沙鎮	何斗里	Z0962FA89	水泥桿		
金門縣	金沙鎮	何斗里	Z0962FB42	水泥桿		
金門縣	金沙鎮	何斗里	Z0961HE49	水泥桿		
金門縣	金湖鎮	正義里	Z0956BC22	水泥桿		
金門縣	金沙鎮	何斗里	Z0962HA72	水泥桿		
金門縣	金沙鎮	何斗里	Z0962HA95	水泥桿		
金門縣	金沙鎮	何斗里	Z1062AA29	水泥桿		
金門縣	金沙鎮	何斗里	Z1062AB53	水泥桿		
金門縣	金沙鎮	何斗里	Z1062AB75	水泥桿		
金門縣	金沙鎮	何斗里	Z1062BB08	水泥桿		
金門縣	金沙鎮	何斗里	Z1062BC32	水泥桿		
金門縣	金沙鎮	何斗里	Z1062BC55	水泥桿		
金門縣	金沙鎮	何斗里	Z1062BC77	水泥桿		
金門縣	金沙鎮	何斗里	Z1062CD01	水泥桿		
金門縣	金沙鎮	何斗里	Z1062CD24	水泥桿		
金門縣	金沙鎮	何斗里	Z1062CD5744	水泥桿		
金門縣	金沙鎮	何斗里	Z1062CE80	水泥桿		
金門縣	金沙鎮	何斗里	Z1062DE03	水泥桿		
金門縣	金沙鎮	何斗里	Z1062DE26	水泥桿		
金門縣	金沙鎮	何斗里	Z1062DE59	水泥桿		
金門縣	金沙鎮	何斗里	Z1063DA82	水泥桿		
金門縣	金沙鎮	何斗里	Z1063EA05	水泥桿		
金門縣	金沙鎮	何斗里	Z1063EA39	水泥桿		
金門縣	金沙鎮	何斗里	Z1063EB51	水泥桿		
金門縣	金沙鎮	何斗里	Z1063EB85	水泥桿		
金門縣	金沙鎮	何斗里	Z1063FB18	水泥桿		
金門縣	金沙鎮	何斗里	Z1063FC31	水泥桿		
金門縣	金沙鎮	何斗里	Z1063FC64	水泥桿		
金門縣	金沙鎮	何斗里	Z1063FC76	水泥桿		
金門縣	金沙鎮	何斗里	Z1063GC09	水泥桿		
金門縣	金沙鎮	何斗里	Z1063GD23	水泥桿		
金門縣	金沙鎮	何斗里	Z1063GD45	水泥桿		
金門縣	金沙鎮	何斗里	Z1063GD79	水泥桿		
金門縣	金沙鎮	何斗里	Z1063GE91	水泥桿		
金門縣	金沙鎮	何斗里	Z1063HE13	水泥桿		
金門縣	金沙鎮	何斗里	Z1063HE46	水泥桿		
金門縣	金沙鎮	浦山里	Z1064HA60	水泥桿		
金門縣	金沙鎮	浦山里	Z1064HA93	水泥桿		
金門縣	金沙鎮	何斗里	Z1164AA27	水泥桿		
金門縣	金沙鎮	何斗里	Z1164AB40	水泥桿		
金門縣	金沙鎮	何斗里	Z1164AB73	水泥桿		
金門縣	金沙鎮	何斗里	Z1164AB84	水泥桿		
金門縣	金沙鎮	何斗里	Z1164BB00	水泥桿		
金門縣	金沙鎮	何斗里	Z1164BA48	水泥桿		
金門縣	金沙鎮	何斗里	Z1164BA57	水泥桿		
金門縣	金沙鎮	何斗里	Z1164BA75	水泥桿		
金門縣	金沙鎮	何斗里	Z1164CA13	水泥桿		
金門縣	金沙鎮	何斗里	Z1164CA22	水泥桿		
金門縣	金沙鎮	何斗里	Z1164CA40	水泥桿		
金門縣	金沙鎮	何斗里	Z1163CE77	水泥桿		
金門縣	金沙鎮	何斗里	Z1163DE24	水泥桿		
金門縣	金沙鎮	何斗里	Z1163DE13	水泥桿		
金門縣	金沙鎮	何斗里	Z1163CE80	水泥桿		
金門縣	金沙鎮	何斗里	Z1163CD67	水泥桿		
金門縣	金沙鎮	何斗里	Z1163CD66	水泥桿		
金門縣	金沙鎮	何斗里	Z1163CD53	水泥桿		
金門縣	金沙鎮	何斗里	Z1163CD60	水泥桿		
金門縣	金沙鎮	何斗里	Z1163CC87	水泥桿		
金門縣	金沙鎮	何斗里	Z1163DE61	水泥桿		
金門縣	金沙鎮	何斗里	Z1163DD98	水泥桿		
金門縣	金沙鎮	何斗里	Z1163DD92	木桿		
金門縣	金沙鎮	何斗里	Z1164CA63	水泥桿		
金門縣	金沙鎮	何斗里	Z1164CA96	水泥桿		
金門縣	金沙鎮	何斗里	Z1164DB20	水泥桿		
金門縣	金沙鎮	何斗里	Z1164DB43	水泥桿		
金門縣	金沙鎮	何斗里	Z1164DB76	水泥桿		
金門縣	金沙鎮	何斗里	Z1164DB99	水泥桿		
金門縣	金沙鎮	何斗里	Z1164EC01	水泥桿		
金門縣	金沙鎮	何斗里	Z1164DD8565	水泥桿		
金門縣	金沙鎮	何斗里	Z1164DD8546	水泥桿		
金門縣	金沙鎮	何斗里	Z1164EC12	水泥桿		
金門縣	金沙鎮	何斗里	Z1164EC45	水泥桿		
金門縣	金沙鎮	何斗里	Z1164EC68	水泥桿		
金門縣	金沙鎮	何斗里	Z1164ED92	水泥桿		
金門縣	金沙鎮	何斗里	Z1164FD15	水泥桿		
金門縣	金沙鎮	何斗里	Z1164FD48	水泥桿		
金門縣	金沙鎮	何斗里	Z1164FE61	水泥桿		
金門縣	金沙鎮	何斗里	Z1164FE95	水泥桿		
金門縣	金沙鎮	何斗里	Z1164GE18	水泥桿		
金門縣	金沙鎮	何斗里	Z1164GE09	水泥桿		
金門縣	金沙鎮	何斗里	Z1165FA71	水泥桿		
金門縣	金沙鎮	何斗里	Z1165FA43	水泥桿		
金門縣	金沙鎮	何斗里	Z1165FA24	水泥桿		
金門縣	金沙鎮	何斗里	Z1165FA37	水泥桿		
金門縣	金沙鎮	何斗里	Z1165FA59	水泥桿		
金門縣	金沙鎮	何斗里	Z1165FB72	水泥桿		
金門縣	金沙鎮	何斗里	Z1165FB94	水泥桿		
金門縣	金沙鎮	何斗里	Z1165GB48	水泥桿		
金門縣	金沙鎮	何斗里	Z1165GC51	水泥桿		
金門縣	金湖鎮	正義里	Z0856EC86	水泥桿		
金門縣	金沙鎮	何斗里	Z1165GC74	水泥桿		
金門縣	金沙鎮	何斗里	Z1165GC98	水泥桿		
金門縣	金沙鎮	何斗里	Z1165HD11	水泥桿		
金門縣	金沙鎮	何斗里	Z1165HD34	水泥桿		
金門縣	金沙鎮	何斗里	Z1165HD58	水泥桿		
金門縣	金沙鎮	何斗里	Z1165HE71	水泥桿		
金門縣	金沙鎮	何斗里	Z1165HE95	水泥桿		
金門縣	金沙鎮	汶沙里	Z1265AE18	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266AA32	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266AA55	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266AA77	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266AA99	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266BB22	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266BB8277	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266CB0723	水泥桿		
金門縣	金沙鎮	汶沙里	Z1266CB0748	水泥桿		
金門縣	金湖鎮	正義里	Z0956FC03	水泥桿		
金門縣	金湖鎮	正義里	Z0956ED61	水泥桿		
金門縣	金湖鎮	正義里	Z0856FC26	水泥桿		
金門縣	金湖鎮	正義里	Z0856FC55	水泥桿		
金門縣	金湖鎮	瓊林里	Z0957AC30	木桿		
金門縣	金湖鎮	瓊林里	Z0857GB99	水泥桿		
金門縣	金湖鎮	瓊林里	Z0857GC62	水泥桿		
金門縣	金湖鎮	瓊林里	Z0857HB25	水泥桿		
金門縣	金湖鎮	瓊林里	Z0857HE37	水泥桿		
金門縣	金湖鎮	正義里	Z0856FC94	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858HA00	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858GA83	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858GA66	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858GA39	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858GB02	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858FC32	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858FC04	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858EC78	水泥桿		
金門縣	金湖鎮	正義里	Z0856GC44	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858ED51	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858ED24	水泥桿		
金門縣	金湖鎮	瓊林里	Z0858ED07	水泥桿		
